mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_vec__analyzer,param_vec__max_df,param_vec__max_features,param_vec__min_df,param_vec__ngram_range,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
4.58832802772522,0.2197550021548955,0.9113001346588134,0.08634169666177137,1.0,char_wb,0.95,20000,5,"(3, 5)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.6597487711632988,0.6597487711632988,0.661751319861642,0.6549526584122359,0.659686817188638,0.6591776675578227,0.0022532616565406377,1,0.649814935921266,0.6516325837135085,0.6514056651270629,0.6440644061466684,0.6488095795293739,0.649145434087576,0.00274490194868595,1,0.6597079201398808,0.6605608276241671,0.6612435496866068,0.6536059863069172,0.658427508879922,0.6587091585274988,0.0027192291181945176,1
4.61600170135498,0.346536704409912,0.9649962902069091,0.16500979776389774,1.0,char_wb,0.9,20000,5,"(3, 5)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.6597487711632988,0.6597487711632988,0.661751319861642,0.6549526584122359,0.659686817188638,0.6591776675578227,0.0022532616565406377,1,0.649814935921266,0.6516325837135085,0.6514056651270629,0.6440644061466684,0.6488095795293739,0.649145434087576,0.00274490194868595,1,0.6597079201398808,0.6605608276241671,0.6612435496866068,0.6536059863069172,0.658427508879922,0.6587091585274988,0.0027192291181945176,1
4.467371082305908,0.1919763876338449,0.8852872848510742,0.05494441576658055,1.0,char_wb,0.9,20000,2,"(3, 5)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.660476970689969,0.6597487711632988,0.661751319861642,0.6538601602330663,0.659686817188638,0.6591048078273227,0.0027256782250332776,3,0.6506318853243339,0.6515642203503474,0.6513855776805442,0.6430112308004339,0.6489618539747074,0.6491109536260733,0.00318542037087874,3,0.6604991026078065,0.6605157898485807,0.66118889699832,0.6525791423285154,0.6584804283135745,0.6586526720193594,0.003169554603005436,3
4.424487733840943,0.19757559318437795,0.8846286773681641,0.0809705371309803,1.0,char_wb,0.95,20000,2,"(3, 5)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.660476970689969,0.6597487711632988,0.661751319861642,0.6538601602330663,0.659686817188638,0.6591048078273227,0.0027256782250332776,3,0.6506318853243339,0.6515642203503474,0.6513855776805442,0.6430112308004339,0.6489618539747074,0.6491109536260733,0.00318542037087874,3,0.6604991026078065,0.6605157898485807,0.66118889699832,0.6525791423285154,0.6584804283135745,0.6586526720193594,0.003169554603005436,3
5.2135172367095945,0.6326952825610113,0.9171778678894043,0.07329107332475406,0.1,char_wb,0.95,20000,5,"(3, 5)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.654469324594939,0.6561077735299472,0.651920626251593,0.6493080844865259,0.6502184996358339,0.6524048616997677,0.0025525773335965374,7,0.6489419633366348,0.6528582606617288,0.6461694670372298,0.64369106194299,0.6445300127819408,0.6472381531521048,0.0033330630923238992,5,0.6564886618866893,0.6588613522317046,0.6532155378288883,0.6504345258090017,0.651677199768263,0.6541354555049095,0.0031131280268901747,5
4.722179985046386,0.5941970316603379,0.909408712387085,0.1188957936030652,0.1,char_wb,0.9,20000,5,"(3, 5)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.654469324594939,0.6561077735299472,0.651920626251593,0.6493080844865259,0.6502184996358339,0.6524048616997677,0.0025525773335965374,7,0.6489419633366348,0.6528582606617288,0.6461694670372298,0.64369106194299,0.6445300127819408,0.6472381531521048,0.0033330630923238992,5,0.6564886618866893,0.6588613522317046,0.6532155378288883,0.6504345258090017,0.651677199768263,0.6541354555049095,0.0031131280268901747,5
4.294325637817383,0.1334529898307722,0.9551658153533935,0.1401081572943934,0.1,char_wb,0.9,20000,2,"(3, 5)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.654469324594939,0.6548334243582742,0.6528308756599308,0.6493080844865259,0.6494901675163874,0.6521863753232114,0.0023743715519465836,9,0.6488736023519679,0.6514632624459215,0.6470722659663436,0.6436669362119233,0.6438853121372402,0.6469922758226793,0.0029747812083445414,7,0.6564704325392268,0.6575315569906439,0.6540579751137746,0.650385174391572,0.6509497238771701,0.6538789725824774,0.00285923777425894,7
4.749266004562378,0.35184982251412433,0.8529088973999024,0.03973576420021738,0.1,char_wb,0.95,20000,2,"(3, 5)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.654469324594939,0.6548334243582742,0.6528308756599308,0.6493080844865259,0.6494901675163874,0.6521863753232114,0.0023743715519465836,9,0.6488736023519679,0.6514632624459215,0.6470722659663436,0.6436669362119233,0.6438853121372402,0.6469922758226793,0.0029747812083445414,7,0.6564704325392268,0.6575315569906439,0.6540579751137746,0.650385174391572,0.6509497238771701,0.6538789725824774,0.00285923777425894,7
4.2813764095306395,0.18439014815280907,1.0476609706878661,0.25178873200933766,0.01,char_wb,0.9,20000,5,"(3, 5)","{'model__alpha': 0.01, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.6506462770799198,0.6539231749499362,0.6480975787365738,0.6483976693372178,0.6485797523670794,0.6499288904941454,0.002190318081830456,11,0.6446187984781961,0.6502274112100702,0.642235985545743,0.6426399137196052,0.642693560945489,0.6444831339798208,0.00298880693293282,9,0.6526046765718563,0.6565697845023787,0.6492303317285603,0.6496269119687725,0.6499645612994537,0.6515992532142043,0.002752860115028041,9
4.581323480606079,0.445270519470106,0.960896110534668,0.12098785992631982,0.01,char_wb,0.95,20000,5,"(3, 5)","{'model__alpha': 0.01, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.6506462770799198,0.6539231749499362,0.6480975787365738,0.6483976693372178,0.6485797523670794,0.6499288904941454,0.002190318081830456,11,0.6446187984781961,0.6502274112100702,0.642235985545743,0.6426399137196052,0.642693560945489,0.6444831339798208,0.00298880693293282,9,0.6526046765718563,0.6565697845023787,0.6492303317285603,0.6496269119687725,0.6499645612994537,0.6515992532142043,0.002752860115028041,9
4.347095251083374,0.42843500484679226,0.8214672565460205,0.05602032114214246,0.01,char_wb,0.95,20000,2,"(3, 5)","{'model__alpha': 0.01, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6511924267249226,0.6524667758965956,0.6480975787365738,0.6473051711580481,0.6478514202476329,0.6493826745527546,0.0020542207954592014,13,0.6452372786642303,0.6486822628441126,0.6422158980992242,0.6417831128628043,0.6419406858995549,0.6439718476739852,0.0026754014204498,11,0.6531135767512493,0.6551007802032299,0.6491673649912064,0.6485709815687247,0.6491839150106159,0.6510273237050053,0.0026014118604305967,11
4.518549156188965,0.14138580384662133,0.8727073669433594,0.09223881782606211,0.01,char_wb,0.9,20000,2,"(3, 5)","{'model__alpha': 0.01, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6511924267249226,0.6524667758965956,0.6480975787365738,0.6473051711580481,0.6478514202476329,0.6493826745527546,0.0020542207954592014,13,0.6452372786642303,0.6486822628441126,0.6422158980992242,0.6417831128628043,0.6419406858995549,0.6439718476739852,0.0026754014204498,11,0.6531135767512493,0.6551007802032299,0.6491673649912064,0.6485709815687247,0.6491839150106159,0.6510273237050053,0.0026014118604305967,11
4.5103339672088625,0.21723032937200515,0.9242155075073242,0.07310877183429934,1.0,char_wb,0.95,50000,5,"(3, 5)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.6504642271982524,0.6586564718732932,0.653194975423266,0.6500364166059723,0.6516751638747269,0.6528054509951021,0.0031245032849004906,5,0.6358725722395021,0.6462097126837011,0.6386632930726998,0.6351399181733371,0.6363073492893544,0.6384385690917188,0.004060756312997655,15,0.6476463377960516,0.6575639665160626,0.6503142152969966,0.6464961674124523,0.6476206738445351,0.6499282721732197,0.004019063518513877,13
4.6735734939575195,0.2904245385628795,0.9219688415527344,0.09077229607735876,1.0,char_wb,0.9,50000,5,"(3, 5)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.6504642271982524,0.6586564718732932,0.653194975423266,0.6500364166059723,0.6516751638747269,0.6528054509951021,0.0031245032849004906,5,0.6358725722395021,0.6462097126837011,0.6386632930726998,0.6351399181733371,0.6363073492893544,0.6384385690917188,0.004060756312997655,15,0.6476463377960516,0.6575639665160626,0.6503142152969966,0.6464961674124523,0.6476206738445351,0.6499282721732197,0.004019063518513877,13
4.4377655506134035,0.11815301488016906,0.8441070079803467,0.022977367664300013,0.1,char_wb,0.95,50000,5,"(3, 5)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.6464591298015656,0.6479155288549062,0.6406335335882032,0.6412964311726147,0.6411143481427531,0.6434837943120086,0.003066454342734478,21,0.6425096621107705,0.6462888876183674,0.6364757115851195,0.6370403552922833,0.6364017360161319,0.6397432705245346,0.003991154484447005,13,0.6487974887064006,0.6509399663567134,0.6424065912196181,0.642667333919002,0.6428264208105315,0.6455275602024532,0.0036112066847123593,15
4.4173037052154545,0.09633676884375557,1.0982876300811768,0.185478660065356,0.1,char_wb,0.9,50000,5,"(3, 5)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (3, 5)}",0.6464591298015656,0.6479155288549062,0.6406335335882032,0.6412964311726147,0.6411143481427531,0.6434837943120086,0.003066454342734478,21,0.6425096621107705,0.6462888876183674,0.6364757115851195,0.6370403552922833,0.6364017360161319,0.6397432705245346,0.003991154484447005,13,0.6487974887064006,0.6509399663567134,0.6424065912196181,0.642667333919002,0.6428264208105315,0.6455275602024532,0.0036112066847123593,15
4.014751720428467,0.2215184984047269,0.918033218383789,0.03142857306433351,0.1,char_wb,0.9,20000,5,"(2, 4)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (2, 4)}",0.6430001820498816,0.6468232295649008,0.6391771345348626,0.635469774217043,0.6376547705753823,0.6404250181884141,0.0040337205157950935,25,0.6349251022572635,0.6419814656808877,0.6313794653687724,0.6276040255474703,0.6293700301412384,0.6330520177991265,0.005084851407457899,17,0.6436453731948828,0.6490001882232149,0.6395822393346066,0.635405549233406,0.6378244591890758,0.6410915618350372,0.004782281405875664,17
5.149846982955933,0.7235155407873219,1.0299384117126464,0.09758901228984937,0.1,char_wb,0.95,20000,5,"(2, 4)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (2, 4)}",0.6430001820498816,0.6468232295649008,0.6391771345348626,0.635469774217043,0.6376547705753823,0.6404250181884141,0.0040337205157950935,25,0.6349251022572635,0.6419814656808877,0.6313794653687724,0.6276040255474703,0.6293700301412384,0.6330520177991265,0.005084851407457899,17,0.6436453731948828,0.6490001882232149,0.6395822393346066,0.635405549233406,0.6378244591890758,0.6410915618350372,0.004782281405875664,17
4.141893720626831,0.2596182198580092,1.0863994121551515,0.22096876875207794,0.1,char_wb,0.9,20000,2,"(2, 4)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6431822319315492,0.6468232295649008,0.6399053340615328,0.6345593590677349,0.6376547705753823,0.64042498504022,0.00426355806310389,27,0.6350110428407798,0.6420454024500267,0.6320680397906024,0.626661051725319,0.6293500558282049,0.6330271185269865,0.0052959008532273985,19,0.6437691622059628,0.6490298751663225,0.6401970127207913,0.634446054845542,0.6378312877577269,0.641054678539269,0.0050154148129326025,19
4.493262863159179,0.6289727719541433,1.201105260848999,0.3882088095427458,0.1,char_wb,0.95,20000,2,"(2, 4)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6431822319315492,0.6468232295649008,0.6399053340615328,0.6345593590677349,0.6376547705753823,0.64042498504022,0.00426355806310389,27,0.6350110428407798,0.6420454024500267,0.6320680397906024,0.626661051725319,0.6293500558282049,0.6330271185269865,0.0052959008532273985,19,0.6437691622059628,0.6490298751663225,0.6401970127207913,0.634446054845542,0.6378312877577269,0.641054678539269,0.0050154148129326025,19
4.0677087783813475,0.3002977430247635,1.0071120262145996,0.09994576319093998,1.0,char_wb,0.9,20000,5,"(2, 4)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (2, 4)}",0.6406335335882032,0.6508283269615874,0.6459129801565628,0.6376547705753823,0.6438455935906774,0.6437750409744826,0.004508910805282498,17,0.6234115370227314,0.6361527945342974,0.6296038600880699,0.6205303547205862,0.6269052754913937,0.6273207643714157,0.005381108353279256,25,0.6355184760882487,0.6482019409408821,0.6419186748002095,0.6321394912055404,0.6384600518892132,0.6392477269848188,0.005520265754528845,21
4.0411135196685795,0.19136716424663427,1.0285457134246827,0.11437863737980684,1.0,char_wb,0.95,20000,5,"(2, 4)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (2, 4)}",0.6406335335882032,0.6508283269615874,0.6459129801565628,0.6376547705753823,0.6438455935906774,0.6437750409744826,0.004508910805282498,17,0.6234115370227314,0.6361527945342974,0.6296038600880699,0.6205303547205862,0.6269052754913937,0.6273207643714157,0.005381108353279256,25,0.6355184760882487,0.6482019409408821,0.6419186748002095,0.6321394912055404,0.6384600518892132,0.6392477269848188,0.005520265754528845,21
4.411165809631347,0.46988592105071003,1.0130746364593506,0.09134197692172398,1.0,char_wb,0.9,20000,2,"(2, 4)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6404514837065356,0.6506462770799198,0.6457309302748954,0.6376547705753823,0.644027676620539,0.6437022276514545,0.00446274460647629,19,0.6231973125154477,0.6360026443841473,0.6294097230273049,0.6205744547646861,0.6270995256856439,0.627256732075446,0.005334468731209652,27,0.6352296978060826,0.648075195488199,0.6417319344753949,0.6321665747620993,0.6386441802482424,0.6391695165560036,0.0054902904590606195,23
4.1009660243988035,0.16434166768903277,0.9578252792358398,0.06258975156104153,1.0,char_wb,0.95,20000,2,"(2, 4)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6404514837065356,0.6506462770799198,0.6457309302748954,0.6376547705753823,0.644027676620539,0.6437022276514545,0.00446274460647629,19,0.6231973125154477,0.6360026443841473,0.6294097230273049,0.6205744547646861,0.6270995256856439,0.627256732075446,0.005334468731209652,27,0.6352296978060826,0.648075195488199,0.6417319344753949,0.6321665747620993,0.6386441802482424,0.6391695165560036,0.0054902904590606195,23
4.055308389663696,0.07642235557763014,0.9420809745788574,0.03333264410167156,0.1,char_wb,0.95,50000,5,"(2, 4)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (2, 4)}",0.6413617331148734,0.642818132168214,0.6362643364281814,0.6325564457392571,0.6371085214857976,0.6380218337872647,0.0036865379021558784,29,0.6332010438448284,0.6382063416745497,0.6283487828063993,0.6250052486556342,0.6285792335920871,0.6306681301146997,0.004583696598237319,23,0.641873543980823,0.6450955658427359,0.6366344008588718,0.6326215701968353,0.6369184029223288,0.638628696760319,0.004366630735888698,25
4.0759275436401365,0.36248644983129846,0.9594107151031495,0.07668755365723581,0.1,char_wb,0.9,50000,5,"(2, 4)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (2, 4)}",0.6413617331148734,0.642818132168214,0.6362643364281814,0.6325564457392571,0.6371085214857976,0.6380218337872647,0.0036865379021558784,29,0.6332010438448284,0.6382063416745497,0.6283487828063993,0.6250052486556342,0.6285792335920871,0.6306681301146997,0.004583696598237319,23,0.641873543980823,0.6450955658427359,0.6366344008588718,0.6326215701968353,0.6369184029223288,0.638628696760319,0.004366630735888698,25
4.611695432662964,0.28232548271934754,0.9037789821624755,0.06880821030239422,1.0,char_wb,0.95,50000,2,"(3, 5)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.641543782996541,0.647551429091571,0.645002730748225,0.644027676620539,0.6442097596504006,0.6444670758214552,0.0019289938053448376,15,0.6217855989381357,0.6307426145576435,0.6260778245340607,0.6246213828476038,0.6247749016386549,0.6256004645032196,0.0029278980170979545,35,0.6341619622722957,0.6438901930456672,0.6389079748296602,0.6368032731973546,0.6372848065588542,0.6382096419807664,0.003224073011075699,27
4.902051687240601,0.3466959504681123,0.9365216732025147,0.027307600866310233,1.0,char_wb,0.9,50000,2,"(3, 5)","{'model__alpha': 1.0, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.641543782996541,0.647551429091571,0.645002730748225,0.644027676620539,0.6442097596504006,0.6444670758214552,0.0019289938053448376,15,0.6217855989381357,0.6307426145576435,0.6260778245340607,0.6246213828476038,0.6247749016386549,0.6256004645032196,0.0029278980170979545,35,0.6341619622722957,0.6438901930456672,0.6389079748296602,0.6368032731973546,0.6372848065588542,0.6382096419807664,0.003224073011075699,27
4.63910551071167,0.3568360722899926,0.9808471202850342,0.13006704088798188,0.1,char_wb,0.95,50000,2,"(3, 5)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6391771345348626,0.640269433824868,0.6289823411614782,0.6365622723962127,0.6334668608885652,0.6356916085611973,0.004094562301863679,31,0.635066824774731,0.6388471295985747,0.6250567719054633,0.6331206284933791,0.6302518555731923,0.632468642069068,0.00464135119386576,21,0.6413054917873194,0.6435087215613162,0.6307180486009774,0.6381943658107482,0.6357032435110127,0.6378859742542747,0.00446199427293506,29
4.666232252120972,0.35861236483174813,0.9479807853698731,0.08186739717523529,0.1,char_wb,0.9,50000,2,"(3, 5)","{'model__alpha': 0.1, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.6391771345348626,0.640269433824868,0.6289823411614782,0.6365622723962127,0.6334668608885652,0.6356916085611973,0.004094562301863679,31,0.635066824774731,0.6388471295985747,0.6250567719054633,0.6331206284933791,0.6302518555731923,0.632468642069068,0.00464135119386576,21,0.6413054917873194,0.6435087215613162,0.6307180486009774,0.6381943658107482,0.6357032435110127,0.6378859742542747,0.00446199427293506,29
3.9588937759399414,0.3352890499480181,1.0299227237701416,0.1594226905840811,0.01,char_wb,0.95,20000,5,"(2, 4)","{'model__alpha': 0.01, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (2, 4)}",0.638995084653195,0.6382668851265246,0.6337156380848352,0.6287327021121631,0.6347414420975965,0.6348903504148629,0.0036761007927259997,33,0.6305674817088421,0.633539766776761,0.6250943696345268,0.6201254565007779,0.6255089576426337,0.6269672064527083,0.004660559641879974,31,0.6393788298328901,0.6406158568980288,0.6336917385972584,0.6283489322791217,0.6342202413983252,0.6352511198011249,0.004403475146619078,31
